Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield
Sri Lanka,2009,Sweet potatoes,78783,1170.36,26.67,1712.0,45659.04,81252.0,68639.0
Sri Lanka,2010,Sweet potatoes,79014,1450.54,26.83,1712.0,45932.96,78783.0,72021.8
Sri Lanka,2011,Sweet potatoes,81641,1290.31,26.65,1712.0,45624.799999999996,79014.0,75383.6
Sri Lanka,2012,Sweet potatoes,78499,1112.8,26.88,1712.0,46018.56,81641.0,79194.6
Sri Lanka,2013,Sweet potatoes,93002,1235.31,27.03,1712.0,46275.36,78499.0,79837.8
Sudan,2013,Maize,15997,2469.47,28.744999999999997,1712.0,49211.439999999995,16634.0,16634.0
Sudan,2012,Potatoes,166663,2469.47,28.19,1712.0,48261.28,15997.0,16315.5
Sudan,2013,Potatoes,166669,2469.47,28.744999999999997,1712.0,49211.439999999995,166663.0,66431.33333333333
Sudan,2012,"Rice, paddy",31746,2469.47,28.19,1712.0,48261.28,166669.0,91490.75
Sudan,2013,"Rice, paddy",33060,2469.47,28.744999999999997,1712.0,49211.439999999995,31746.0,79541.8
Sudan,2012,Sorghum,5481,2469.47,28.19,1712.0,48261.28,33060.0,82827.0
Sudan,2013,Sorghum,6390,2469.47,28.744999999999997,1712.0,49211.439999999995,5481.0,80723.8
Sudan,2012,Sweet potatoes,214286,2469.47,28.19,1712.0,48261.28,6390.0,48669.2
Sudan,2013,Sweet potatoes,213626,2469.47,28.744999999999997,1712.0,49211.439999999995,214286.0,58192.6
Sudan,2012,Wheat,17297,2469.47,28.19,1712.0,48261.28,213626.0,94568.6
Sudan,2013,Wheat,19534,2469.47,28.744999999999997,1712.0,49211.439999999995,17297.0,91416.0
Sudan,2012,Yams,19737,2469.47,28.19,1712.0,48261.28,19534.0,94226.6
Sudan,2013,Yams,21053,2469.47,28.744999999999997,1712.0,49211.439999999995,19737.0,96896.0
