Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield
Angola,2011,Sorghum,3320,40.0,24.15,1010.0,24391.5,2814.0,2869.0
Angola,2012,Sorghum,998,40.0,24.24,1010.0,24482.399999999998,3320.0,2714.8
Angola,2013,Sorghum,2415,40.0,24.55,1010.0,24795.5,998.0,2108.2
Angola,2000,Soybeans,2333,40.0,24.41,1010.0,24654.1,2415.0,2405.4
Angola,2001,Soybeans,2500,40.0,24.43,1010.0,24674.3,2333.0,2376.0
Angola,2002,Soybeans,2857,40.0,24.79,1010.0,25037.899999999998,2500.0,2313.2
Angola,2004,Soybeans,3600,40.0,24.22,1010.0,24462.199999999997,2857.0,2220.6
Angola,2005,Soybeans,3793,40.0,24.41,1010.0,24654.1,3600.0,2741.0
Angola,2006,Soybeans,4286,40.0,24.14,1010.0,24381.4,3793.0,3016.6
Angola,2007,Soybeans,6883,40.0,24.24,1010.0,24482.399999999998,4286.0,3407.2
Angola,2008,Soybeans,8575,40.0,24.27,1010.0,24512.7,6883.0,4283.8
Angola,2009,Soybeans,4449,40.0,24.33,1010.0,24573.3,8575.0,5427.4
Angola,2010,Soybeans,4446,40.0,24.44,1010.0,24684.4,4449.0,5597.2
Angola,2011,Soybeans,5294,40.0,24.15,1010.0,24391.5,4446.0,5727.8
Angola,2012,Soybeans,1641,40.0,24.24,1010.0,24482.399999999998,5294.0,5929.4
Angola,2013,Soybeans,4405,40.0,24.55,1010.0,24795.5,1641.0,4881.0
Angola,1990,Sweet potatoes,89342,64.0,24.12,1010.0,24361.2,4405.0,4047.0
Angola,1991,Sweet potatoes,83001,79.0,24.02,1010.0,24260.2,89342.0,21025.6
Angola,1992,Sweet potatoes,90000,23.0,23.96,1010.0,24199.600000000002,83001.0,36736.6
Angola,1993,Sweet potatoes,88095,169.0,24.15,1010.0,24391.5,90000.0,53677.8
Angola,1994,Sweet potatoes,83192,25.5,24.04,1010.0,24280.399999999998,88095.0,70968.6
Angola,1995,Sweet potatoes,81138,336.0,24.56,1010.0,24805.6,83192.0,86726.0
Angola,1996,Sweet potatoes,85455,40.0,24.11,1010.0,24351.1,81138.0,85085.2
Angola,1997,Sweet potatoes,78098,40.0,24.06,1010.0,24300.6,85455.0,85576.0
Angola,1998,Sweet potatoes,76256,40.0,24.96,1010.0,25209.600000000002,78098.0,83195.6
Angola,1999,Sweet potatoes,82865,40.0,24.37,1010.0,24613.7,76256.0,80827.8
Angola,2000,Sweet potatoes,34938,40.0,24.41,1010.0,24654.1,82865.0,80762.4
Angola,2001,Sweet potatoes,44458,40.0,24.43,1010.0,24674.3,34938.0,71522.4
Angola,2002,Sweet potatoes,42190,40.0,24.79,1010.0,25037.899999999998,44458.0,63323.0
Angola,2004,Sweet potatoes,45360,40.0,24.22,1010.0,24462.199999999997,42190.0,56141.4
Angola,2005,Sweet potatoes,46159,40.0,24.41,1010.0,24654.1,45360.0,49962.2
Angola,2006,Sweet potatoes,44240,40.0,24.14,1010.0,24381.4,46159.0,42621.0
Angola,2007,Sweet potatoes,58855,40.0,24.24,1010.0,24482.399999999998,44240.0,44481.4
Angola,2008,Sweet potatoes,65437,40.0,24.27,1010.0,24512.7,58855.0,47360.8
Angola,2009,Sweet potatoes,66475,40.0,24.33,1010.0,24573.3,65437.0,52010.2
Angola,2010,Sweet potatoes,63001,40.0,24.44,1010.0,24684.4,66475.0,56233.2
Angola,2011,Sweet potatoes,65512,40.0,24.15,1010.0,24391.5,63001.0,59601.6
Angola,2012,Sweet potatoes,52954,40.0,24.24,1010.0,24482.399999999998,65512.0,63856.0
Angola,2013,Sweet potatoes,73409,40.0,24.55,1010.0,24795.5,52954.0,62675.8
Angola,1990,Wheat,7995,64.0,24.12,1010.0,24361.2,73409.0,64270.2
Angola,1991,Wheat,8000,79.0,24.02,1010.0,24260.2,7995.0,52574.2
Angola,1992,Wheat,8000,23.0,23.96,1010.0,24199.600000000002,8000.0,41574.0
Angola,1993,Wheat,8876,169.0,24.15,1010.0,24391.5,8000.0,30071.6
Angola,1994,Wheat,10000,25.5,24.04,1010.0,24280.399999999998,8876.0,21256.0
Angola,1995,Wheat,11855,336.0,24.56,1010.0,24805.6,10000.0,8574.2
Angola,1996,Wheat,13738,40.0,24.11,1010.0,24351.1,11855.0,9346.2
Angola,1997,Wheat,15509,40.0,24.06,1010.0,24300.6,13738.0,10493.8
Angola,1998,Wheat,17143,40.0,24.96,1010.0,25209.600000000002,15509.0,11995.6
Angola,1999,Wheat,17391,40.0,24.37,1010.0,24613.7,17143.0,13649.0
Angola,2000,Wheat,17023,40.0,24.41,1010.0,24654.1,17391.0,15127.2
Angola,2001,Wheat,16667,40.0,24.43,1010.0,24674.3,17023.0,16160.8
Angola,2002,Wheat,15455,40.0,24.79,1010.0,25037.899999999998,16667.0,16746.6
Angola,2004,Wheat,12442,40.0,24.22,1010.0,24462.199999999997,15455.0,16735.8
Angola,2005,Wheat,10946,40.0,24.41,1010.0,24654.1,12442.0,15795.6
Angola,2006,Wheat,10000,40.0,24.14,1010.0,24381.4,10946.0,14506.6
Angola,2007,Wheat,10000,40.0,24.24,1010.0,24482.399999999998,10000.0,13102.0
Angola,2008,Wheat,10000,40.0,24.27,1010.0,24512.7,10000.0,11768.6
Angola,2009,Wheat,10000,40.0,24.33,1010.0,24573.3,10000.0,10677.6
Angola,2010,Wheat,10526,40.0,24.44,1010.0,24684.4,10000.0,10189.2
Angola,2011,Wheat,10959,40.0,24.15,1010.0,24391.5,10526.0,10105.2
Angola,2012,Wheat,11258,40.0,24.24,1010.0,24482.399999999998,10959.0,10297.0
Angola,2013,Wheat,9022,40.0,24.55,1010.0,24795.5,11258.0,10548.6
Argentina,1991,Cassava,100000,26156.0,17.75,591.0,10490.25,100000.0,100000.0
Argentina,1992,Cassava,100000,26156.0,17.3,591.0,10224.300000000001,100000.0,100000.0
Argentina,1993,Cassava,100000,26156.0,17.425,591.0,10298.175000000001,100000.0,100000.0
Argentina,1994,Cassava,100000,30195.0,18.240000000000002,591.0,10779.840000000002,100000.0,100000.0
Argentina,1995,Cassava,100000,37842.0,17.68,591.0,10448.88,100000.0,100000.0
Argentina,1996,Cassava,100000,54595.0,17.805,591.0,10522.755,100000.0,100000.0
Argentina,1997,Cassava,100000,77691.0,18.415,591.0,10883.265,100000.0,100000.0
Argentina,1998,Cassava,100000,62397.0,17.375,591.0,10268.625,100000.0,100000.0
Argentina,1999,Cassava,100000,62831.39,17.43,591.0,10301.13,100000.0,100000.0
Argentina,2000,Cassava,100000,63265.78,17.32,591.0,10236.12,100000.0,100000.0
Argentina,2001,Cassava,100000,63700.17,18.065,591.0,10676.415,100000.0,100000.0
Argentina,2002,Cassava,100000,64134.56,17.825,591.0,10534.574999999999,100000.0,100000.0
Argentina,2004,Cassava,100000,65003.34,17.89,591.0,10572.99,100000.0,100000.0
Argentina,2005,Cassava,100000,65437.73,17.575,591.0,10386.824999999999,100000.0,100000.0
Argentina,2006,Cassava,100000,65872.12,18.225,591.0,10770.975,100000.0,100000.0
Argentina,2007,Cassava,100000,81582.64,16.925,591.0,10002.675000000001,100000.0,100000.0
Argentina,2008,Cassava,100000,87149.01,18.05,591.0,10667.550000000001,100000.0,100000.0
Argentina,2009,Cassava,101695,61586.56,18.125,591.0,10711.875,100000.0,100000.0
Argentina,2010,Cassava,101000,105915.04,17.585,591.0,10392.735,101695.0,100339.0
Argentina,2011,Cassava,100000,100424.62,17.755,591.0,10493.205,101000.0,100539.0
Argentina,2012,Cassava,100000,136185.08,18.305,591.0,10818.255,100000.0,100539.0
Argentina,2013,Cassava,99459,171945.54,16.665,591.0,9849.015,100000.0,100539.0
Argentina,1990,Maize,34608,26156.0,17.565,591.0,10380.915,99459.0,100430.8
Argentina,1991,Maize,40444,26156.0,17.75,591.0,10490.25,34608.0,87013.4
Argentina,1992,Maize,45237,26156.0,17.3,591.0,10224.300000000001,40444.0,74902.2
Argentina,1993,Maize,43552,26156.0,17.425,591.0,10298.175000000001,45237.0,63949.6
Argentina,1994,Maize,42371,30195.0,18.240000000000002,591.0,10779.840000000002,43552.0,52660.0
Argentina,1995,Maize,45223,37842.0,17.68,591.0,10448.88,42371.0,41242.4
Argentina,1996,Maize,40397,54595.0,17.805,591.0,10522.755,45223.0,43365.4
Argentina,1997,Maize,45557,77691.0,18.415,591.0,10883.265,40397.0,43356.0
Argentina,1998,Maize,60780,62397.0,17.375,591.0,10268.625,45557.0,43420.0
Argentina,1999,Maize,53702,62831.39,17.43,591.0,10301.13,60780.0,46865.6
Argentina,2000,Maize,54329,63265.78,17.32,591.0,10236.12,53702.0,49131.8
Argentina,2001,Maize,54553,63700.17,18.065,591.0,10676.415,54329.0,50953.0
Argentina,2002,Maize,60791,64134.56,17.825,591.0,10534.574999999999,54553.0,53784.2
Argentina,2004,Maize,63931,65003.34,17.89,591.0,10572.99,60791.0,56831.0
Argentina,2005,Maize,73587,65437.73,17.575,591.0,10386.824999999999,63931.0,57461.2
Argentina,2006,Maize,59030,65872.12,18.225,591.0,10770.975,73587.0,61438.2
Argentina,2007,Maize,76655,81582.64,16.925,591.0,10002.675000000001,59030.0,62378.4
Argentina,2008,Maize,64525,87149.01,18.05,591.0,10667.550000000001,76655.0,66798.8
Argentina,2009,Maize,55760,61586.56,18.125,591.0,10711.875,64525.0,67545.6
Argentina,2010,Maize,78040,105915.04,17.585,591.0,10392.735,55760.0,65911.4
Argentina,2011,Maize,63503,100424.62,17.755,591.0,10493.205,78040.0,66802.0
Argentina,2012,Maize,57346,136185.08,18.305,591.0,10818.255,63503.0,67696.6
Argentina,2013,Maize,66037,171945.54,16.665,591.0,9849.015,57346.0,63834.8
Argentina,1990,Potatoes,202747,26156.0,17.565,591.0,10380.915,66037.0,64137.2
Argentina,1991,Potatoes,205692,26156.0,17.75,591.0,10490.25,202747.0,93534.6
Argentina,1992,Potatoes,199039,26156.0,17.3,591.0,10224.300000000001,205692.0,119065.0
Argentina,1993,Potatoes,210314,26156.0,17.425,591.0,10298.175000000001,199039.0,146172.2
Argentina,1994,Potatoes,230166,30195.0,18.240000000000002,591.0,10779.840000000002,210314.0,176765.8
Argentina,1995,Potatoes,274272,37842.0,17.68,591.0,10448.88,230166.0,209591.6
Argentina,1996,Potatoes,228877,54595.0,17.805,591.0,10522.755,274272.0,223896.6
Argentina,1997,Potatoes,268502,77691.0,18.415,591.0,10883.265,228877.0,228533.6
Argentina,1998,Potatoes,293744,62397.0,17.375,591.0,10268.625,268502.0,242426.2
Argentina,1999,Potatoes,238938,62831.39,17.43,591.0,10301.13,293744.0,259112.2
Argentina,2000,Potatoes,277566,63265.78,17.32,591.0,10236.12,238938.0,260866.6
Argentina,2001,Potatoes,283768,63700.17,18.065,591.0,10676.415,277566.0,261525.4
Argentina,2002,Potatoes,251347,64134.56,17.825,591.0,10534.574999999999,283768.0,272503.6
Argentina,2004,Potatoes,288717,65003.34,17.89,591.0,10572.99,251347.0,269072.6
Argentina,2005,Potatoes,283917,65437.73,17.575,591.0,10386.824999999999,288717.0,268067.2
Argentina,2006,Potatoes,285828,65872.12,18.225,591.0,10770.975,283917.0,277063.0
Argentina,2007,Potatoes,286765,81582.64,16.925,591.0,10002.675000000001,285828.0,278715.4
Argentina,2008,Potatoes,279412,87149.01,18.05,591.0,10667.550000000001,286765.0,279314.8
Argentina,2009,Potatoes,284439,61586.56,18.125,591.0,10711.875,279412.0,284927.8
Argentina,2010,Potatoes,289849,105915.04,17.585,591.0,10392.735,284439.0,284072.2
Argentina,2011,Potatoes,286657,100424.62,17.755,591.0,10493.205,289849.0,285258.6
Argentina,2012,Potatoes,287821,136185.08,18.305,591.0,10818.255,286657.0,285424.4
Argentina,2013,Potatoes,288984,171945.54,16.665,591.0,9849.015,287821.0,285635.6
Argentina,1990,"Rice, paddy",36709,26156.0,17.565,591.0,10380.915,288984.0,287550.0
Argentina,1991,"Rice, paddy",40294,26156.0,17.75,591.0,10490.25,36709.0,238004.0
Argentina,1992,"Rice, paddy",52075,26156.0,17.3,591.0,10224.300000000001,40294.0,188093.0
Argentina,1993,"Rice, paddy",43559,26156.0,17.425,591.0,10298.175000000001,52075.0,141176.6
Argentina,1994,"Rice, paddy",42989,30195.0,18.240000000000002,591.0,10779.840000000002,43559.0,92324.2
Argentina,1995,"Rice, paddy",50306,37842.0,17.68,591.0,10448.88,42989.0,43125.2
Argentina,1996,"Rice, paddy",51031,54595.0,17.805,591.0,10522.755,50306.0,45844.6
Argentina,1997,"Rice, paddy",53703,77691.0,18.415,591.0,10883.265,51031.0,47992.0
Argentina,1998,"Rice, paddy",47762,62397.0,17.375,591.0,10268.625,53703.0,48317.6
Argentina,1999,"Rice, paddy",57337,62831.39,17.43,591.0,10301.13,47762.0,49158.2
Argentina,2000,"Rice, paddy",47798,63265.78,17.32,591.0,10236.12,57337.0,52027.8
Argentina,2001,"Rice, paddy",57495,63700.17,18.065,591.0,10676.415,47798.0,51526.2
Argentina,2002,"Rice, paddy",57197,64134.56,17.825,591.0,10534.574999999999,57495.0,52819.0
Argentina,2004,"Rice, paddy",62661,65003.34,17.89,591.0,10572.99,57197.0,53517.8
Argentina,2005,"Rice, paddy",60165,65437.73,17.575,591.0,10386.824999999999,62661.0,56497.6
Argentina,2006,"Rice, paddy",70610,65872.12,18.225,591.0,10770.975,60165.0,57063.2
Argentina,2007,"Rice, paddy",65604,81582.64,16.925,591.0,10002.675000000001,70610.0,61625.6
Argentina,2008,"Rice, paddy",68278,87149.01,18.05,591.0,10667.550000000001,65604.0,63247.4
Argentina,2009,"Rice, paddy",68842,61586.56,18.125,591.0,10711.875,68278.0,65463.6
Argentina,2010,"Rice, paddy",57646,105915.04,17.585,591.0,10392.735,68842.0,66699.8
Argentina,2011,"Rice, paddy",67901,100424.62,17.755,591.0,10493.205,57646.0,66196.0
Argentina,2012,"Rice, paddy",66617,136185.08,18.305,591.0,10818.255,67901.0,65654.2
Argentina,2013,"Rice, paddy",67187,171945.54,16.665,591.0,9849.015,66617.0,65856.8
Argentina,1990,Sorghum,28116,26156.0,17.565,591.0,10380.915,67187.0,65638.6
Argentina,1991,Sorghum,33320,26156.0,17.75,591.0,10490.25,28116.0,57493.4
Argentina,1992,Sorghum,36217,26156.0,17.3,591.0,10224.300000000001,33320.0,52628.2
Argentina,1993,Sorghum,39529,26156.0,17.425,591.0,10298.175000000001,36217.0,46291.4
Argentina,1994,Sorghum,35065,30195.0,18.240000000000002,591.0,10779.840000000002,39529.0,40873.8
Argentina,1995,Sorghum,34588,37842.0,17.68,591.0,10448.88,35065.0,34449.4
Argentina,1996,Sorghum,38763,54595.0,17.805,591.0,10522.755,34588.0,35743.8
Argentina,1997,Sorghum,36845,77691.0,18.415,591.0,10883.265,38763.0,36832.4
Argentina,1998,Sorghum,48105,62397.0,17.375,591.0,10268.625,36845.0,36958.0
Argentina,1999,Sorghum,43845,62831.39,17.43,591.0,10301.13,48105.0,38673.2
Argentina,2000,Sorghum,46477,63265.78,17.32,591.0,10236.12,43845.0,40429.2
Argentina,2001,Sorghum,47429,63700.17,18.065,591.0,10676.415,46477.0,42807.0
Argentina,2002,Sorghum,52691,64134.56,17.825,591.0,10534.574999999999,47429.0,44540.2
Argentina,2004,Sorghum,45531,65003.34,17.89,591.0,10572.99,52691.0,47709.4
Argentina,2005,Sorghum,51872,65437.73,17.575,591.0,10386.824999999999,45531.0,47194.6
Argentina,2006,Sorghum,46778,65872.12,18.225,591.0,10770.975,51872.0,48800.0
Argentina,2007,Sorghum,47021,81582.64,16.925,591.0,10002.675000000001,46778.0,48860.2
Argentina,2008,Sorghum,47474,87149.01,18.05,591.0,10667.550000000001,47021.0,48778.6
Argentina,2009,Sorghum,38752,61586.56,18.125,591.0,10711.875,47474.0,47735.2
Argentina,2010,Sorghum,48163,105915.04,17.585,591.0,10392.735,38752.0,46379.4
Argentina,2011,Sorghum,44029,100424.62,17.755,591.0,10493.205,48163.0,45637.6
Argentina,2012,Sorghum,46534,136185.08,18.305,591.0,10818.255,44029.0,45087.8
Argentina,2013,Sorghum,40852,171945.54,16.665,591.0,9849.015,46534.0,44990.4
Argentina,1990,Soybeans,21566,26156.0,17.565,591.0,10380.915,40852.0,43666.0
Argentina,1991,Soybeans,22750,26156.0,17.75,591.0,10490.25,21566.0,40228.8
Argentina,1992,Soybeans,22915,26156.0,17.3,591.0,10224.300000000001,22750.0,35146.2
Argentina,1993,Soybeans,21589,26156.0,17.425,591.0,10298.175000000001,22915.0,30923.4
Argentina,1994,Soybeans,20386,30195.0,18.240000000000002,591.0,10779.840000000002,21589.0,25934.4
Argentina,1995,Soybeans,20446,37842.0,17.68,591.0,10448.88,20386.0,21841.2
Argentina,1996,Soybeans,21051,54595.0,17.805,591.0,10522.755,20446.0,21617.2
Argentina,1997,Soybeans,17212,77691.0,18.415,591.0,10883.265,21051.0,21277.4
Argentina,1998,Soybeans,26937,62397.0,17.375,591.0,10268.625,17212.0,20136.8
Argentina,1999,Soybeans,24450,62831.39,17.43,591.0,10301.13,26937.0,21206.4
Argentina,2000,Soybeans,23312,63265.78,17.32,591.0,10236.12,24450.0,22019.2
Argentina,2001,Soybeans,25846,63700.17,18.065,591.0,10676.415,23312.0,22592.4
Argentina,2002,Soybeans,26304,64134.56,17.825,591.0,10534.574999999999,25846.0,23551.4
Argentina,2004,Soybeans,22075,65003.34,17.89,591.0,10572.99,26304.0,25369.8
Argentina,2005,Soybeans,27287,65437.73,17.575,591.0,10386.824999999999,22075.0,24397.4
Argentina,2006,Soybeans,26793,65872.12,18.225,591.0,10770.975,27287.0,24964.8
Argentina,2007,Soybeans,29712,81582.64,16.925,591.0,10002.675000000001,26793.0,25661.0
Argentina,2008,Soybeans,28216,87149.01,18.05,591.0,10667.550000000001,29712.0,26434.2
Argentina,2009,Soybeans,18480,61586.56,18.125,591.0,10711.875,28216.0,26816.6
Argentina,2010,Soybeans,29053,105915.04,17.585,591.0,10392.735,18480.0,26097.6
Argentina,2011,Soybeans,26053,100424.62,17.755,591.0,10493.205,29053.0,26450.8
Argentina,2012,Soybeans,22814,136185.08,18.305,591.0,10818.255,26053.0,26302.8
Argentina,2013,Soybeans,25391,171945.54,16.665,591.0,9849.015,22814.0,24923.2
Argentina,1990,Sweet potatoes,131864,26156.0,17.565,591.0,10380.915,25391.0,24358.2
Argentina,1991,Sweet potatoes,131364,26156.0,17.75,591.0,10490.25,131864.0,47035.0
Argentina,1992,Sweet potatoes,127273,26156.0,17.3,591.0,10224.300000000001,131364.0,67497.2
Argentina,1993,Sweet potatoes,122955,26156.0,17.425,591.0,10298.175000000001,127273.0,87741.2
Argentina,1994,Sweet potatoes,176667,30195.0,18.240000000000002,591.0,10779.840000000002,122955.0,107769.4
Argentina,1995,Sweet potatoes,168000,37842.0,17.68,591.0,10448.88,176667.0,138024.6
Argentina,1996,Sweet potatoes,170000,54595.0,17.805,591.0,10522.755,168000.0,145251.8
Argentina,1997,Sweet potatoes,145662,77691.0,18.415,591.0,10883.265,170000.0,152979.0
Argentina,1998,Sweet potatoes,175055,62397.0,17.375,591.0,10268.625,145662.0,156656.8
Argentina,1999,Sweet potatoes,143991,62831.39,17.43,591.0,10301.13,175055.0,167076.8
Argentina,2000,Sweet potatoes,151462,63265.78,17.32,591.0,10236.12,143991.0,160541.6
Argentina,2001,Sweet potatoes,155212,63700.17,18.065,591.0,10676.415,151462.0,157234.0
Argentina,2002,Sweet potatoes,155890,64134.56,17.825,591.0,10534.574999999999,155212.0,154276.4
Argentina,2004,Sweet potatoes,154867,65003.34,17.89,591.0,10572.99,155890.0,156322.0
Argentina,2005,Sweet potatoes,154472,65437.73,17.575,591.0,10386.824999999999,154867.0,152284.4
Argentina,2006,Sweet potatoes,143478,65872.12,18.225,591.0,10770.975,154472.0,154380.6
Argentina,2007,Sweet potatoes,141667,81582.64,16.925,591.0,10002.675000000001,143478.0,152783.8
Argentina,2008,Sweet potatoes,145105,87149.01,18.05,591.0,10667.550000000001,141667.0,150074.8
Argentina,2009,Sweet potatoes,151208,61586.56,18.125,591.0,10711.875,145105.0,147917.8
Argentina,2010,Sweet potatoes,149382,105915.04,17.585,591.0,10392.735,151208.0,147186.0
Argentina,2011,Sweet potatoes,148754,100424.62,17.755,591.0,10493.205,149382.0,146168.0
Argentina,2012,Sweet potatoes,148126,136185.08,18.305,591.0,10818.255,148754.0,147223.2
Argentina,2013,Sweet potatoes,147498,171945.54,16.665,591.0,9849.015,148126.0,148515.0
Argentina,1990,Wheat,18947,26156.0,17.565,591.0,10380.915,147498.0,148993.6
Argentina,1991,Wheat,18972,26156.0,17.75,591.0,10490.25,18947.0,122541.4
Argentina,1992,Wheat,21809,26156.0,17.3,591.0,10224.300000000001,18972.0,96459.4
Argentina,1993,Wheat,23272,26156.0,17.425,591.0,10298.175000000001,21809.0,71070.4
Argentina,1994,Wheat,20237,30195.0,18.240000000000002,591.0,10779.840000000002,23272.0,46099.6
Argentina,1995,Wheat,21675,37842.0,17.68,591.0,10448.88,20237.0,20647.4
Argentina,1996,Wheat,19344,54595.0,17.805,591.0,10522.755,21675.0,21193.0
Argentina,1997,Wheat,22426,77691.0,18.415,591.0,10883.265,19344.0,21267.4
Argentina,1998,Wheat,26088,62397.0,17.375,591.0,10268.625,22426.0,21390.8
Argentina,1999,Wheat,23028,62831.39,17.43,591.0,10301.13,26088.0,21954.0
Argentina,2000,Wheat,24873,63265.78,17.32,591.0,10236.12,23028.0,22512.2
Argentina,2001,Wheat,24934,63700.17,18.065,591.0,10676.415,24873.0,23151.8
Argentina,2002,Wheat,22398,64134.56,17.825,591.0,10534.574999999999,24934.0,24269.8
Argentina,2004,Wheat,25441,65003.34,17.89,591.0,10572.99,22398.0,24264.2
Argentina,2005,Wheat,26356,65437.73,17.575,591.0,10386.824999999999,25441.0,24134.8
Argentina,2006,Wheat,25302,65872.12,18.225,591.0,10770.975,26356.0,24800.4
Argentina,2007,Wheat,26234,81582.64,16.925,591.0,10002.675000000001,25302.0,24886.2
Argentina,2008,Wheat,28271,87149.01,18.05,591.0,10667.550000000001,26234.0,25146.2
Argentina,2009,Wheat,19628,61586.56,18.125,591.0,10711.875,28271.0,26320.8
Argentina,2010,Wheat,27113,105915.04,17.585,591.0,10392.735,19628.0,25158.2
Argentina,2011,Wheat,35063,100424.62,17.755,591.0,10493.205,27113.0,25309.6
Argentina,2012,Wheat,32199,136185.08,18.305,591.0,10818.255,35063.0,27261.8
Argentina,2013,Wheat,26581,171945.54,16.665,591.0,9849.015,32199.0,28454.8
Armenia,1993,Maize,32261,8.0,7.69,562.0,4321.780000000001,32344.0,32344.0
Armenia,1994,Maize,32667,23.0,8.84,562.0,4968.08,32261.0,32302.5
Armenia,1995,Maize,18261,23.9,9.76,562.0,5485.12,32667.0,32424.0
Armenia,1996,Maize,22239,32.0,9.55,562.0,5367.1,18261.0,28883.25
Armenia,1997,Maize,45548,41.46,9.1,562.0,5114.2,22239.0,27554.4
Armenia,1998,Maize,26082,50.92,10.28,562.0,5777.36,45548.0,30195.2
Armenia,1999,Maize,40303,60.38,10.11,562.0,5681.82,26082.0,28959.4
Armenia,2000,Maize,23178,69.85,9.68,562.0,5440.16,40303.0,30486.6
Armenia,2001,Maize,37913,79.31,10.18,562.0,5721.16,23178.0,31470.0
Armenia,2002,Maize,37380,88.77,9.41,562.0,5288.42,37913.0,34604.8
Armenia,2004,Maize,61791,204.77,9.55,562.0,5367.1,37380.0,32971.2
Armenia,2005,Maize,44692,220.51,9.58,562.0,5383.96,61791.0,40113.0
Armenia,2006,Maize,33271,227.55,9.89,562.0,5558.18,44692.0,40990.8
Armenia,2007,Maize,53262,241.71,9.44,562.0,5305.28,33271.0,43009.4
Armenia,2008,Maize,53424,218.2,9.51,562.0,5344.62,53262.0,46079.2
Armenia,2009,Maize,57763,198.36,9.67,562.0,5434.54,53424.0,49288.0
Armenia,2010,Maize,46724,278.72,11.31,562.0,6356.22,57763.0,48482.4
Armenia,2011,Maize,54257,278.72,8.93,562.0,5018.66,46724.0,48888.8
Armenia,2012,Maize,62215,278.72,10.2,562.0,5732.4,54257.0,53086.0
Armenia,2013,Maize,67114,278.72,11.08,562.0,6226.96,62215.0,54876.6
Armenia,1992,Potatoes,111301,8.0,7.44,562.0,4181.280000000001,67114.0,57614.6
Armenia,1993,Potatoes,134416,8.0,7.69,562.0,4321.780000000001,111301.0,68322.2
Armenia,1994,Potatoes,131195,23.0,8.84,562.0,4968.08,134416.0,85860.6
Armenia,1995,Potatoes,131196,23.9,9.76,562.0,5485.12,131195.0,101248.2
Armenia,1996,Potatoes,129626,32.0,9.55,562.0,5367.1,131196.0,115044.4
Armenia,1997,Potatoes,109362,41.46,9.1,562.0,5114.2,129626.0,127546.8
Armenia,1998,Potatoes,134409,50.92,10.28,562.0,5777.36,109362.0,127159.0
Armenia,1999,Potatoes,130618,60.38,10.11,562.0,5681.82,134409.0,127157.6
Armenia,2000,Potatoes,87349,69.85,9.68,562.0,5440.16,130618.0,127042.2
Armenia,2001,Potatoes,114619,79.31,10.18,562.0,5721.16,87349.0,118272.8
Armenia,2002,Potatoes,122814,88.77,9.41,562.0,5288.42,114619.0,115271.4
Armenia,2004,Potatoes,161509,204.77,9.55,562.0,5367.1,122814.0,117961.8
Armenia,2005,Potatoes,164459,220.51,9.58,562.0,5383.96,161509.0,123381.8
Armenia,2006,Potatoes,163418,227.55,9.89,562.0,5558.18,164459.0,130150.0
Armenia,2007,Potatoes,184719,241.71,9.44,562.0,5305.28,163418.0,145363.8
